posicao,titulo,artista,gravadora,distribuidora,periodo,ano,mes
34,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,04/2023,2023,4
35,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",Warner Music Group,n/d,04/2023,2023,4
36,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,04/2023,2023,4
37,Altas Loucurinhas (Uni Duni Tê) (Ao Vivo),Matheus Fernandes,Som Livre,n/d,04/2023,2023,4
38,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,04/2023,2023,4
39,Luz do Luar,Mc Tato & DJ Ak beats,Artista Independente,n/d,04/2023,2023,4
40,Covardia,Wesley Safadão & Ana Castela,Warner Music Group,n/d,04/2023,2023,4
41,Noite Fria (Feat. DJ Glenner),Mc IG & Mc Pipokinha,GR6 Music,n/d,04/2023,2023,4
42,5 Regras (Ao Vivo),Jorge & Mateus,Som Livre,n/d,04/2023,2023,4
43,Flowers,Miley Cyrus,Sony Music Entertainment,n/d,04/2023,2023,4
44,Assunto Delicado (Ao Vivo),Guilherme & Benuto & Xand Avião,Sony Music Entertainment,n/d,04/2023,2023,4
45,"Vida Chique (feat. Nick Nash, Wylo & Nagalli)",Veigh & Supernova Ent,Artista Independente,n/d,04/2023,2023,4
46,X1 (Feat Dallass),MC Cabelinho,Artista Independente,n/d,04/2023,2023,4
47,Solteirou (Ao Vivo),Luan Santana,Sony Music Entertainment,n/d,04/2023,2023,4
48,Sal E Pimenta (feat. Nagalli & Wey),"KayBlack, Veigh & Vulgo FK",Warner Music Group,n/d,04/2023,2023,4
49,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,n/d,04/2023,2023,4
50,Média Boa (Ao Vivo),Felipe e Rodrigo,Universal Music Group,n/d,04/2023,2023,4
1,Nosso Quadro,AgroPlay & Ana Castela,Artista Independente,n/d,05/2023,2023,5
2,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Group,n/d,05/2023,2023,5
3,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,n/d,05/2023,2023,5
4,Conexões De Máfia (Feat. Rich The Kid),Matuê,Sony Music Entertainment,n/d,05/2023,2023,5
5,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,05/2023,2023,5
6,Leão,Marília Mendonça,Som Livre,n/d,05/2023,2023,5
7,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Group,n/d,05/2023,2023,5
8,Melhor Só,"KayBlack, Baco Exu Do Blues & Marquinho No Beat",Warner Music Group,n/d,05/2023,2023,5
9,Traumatizei (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,05/2023,2023,5
10,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,05/2023,2023,5
11,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,n/d,05/2023,2023,5
12,Mágica (Ao Vivo),Hugo & Guilherme,Som Livre,n/d,05/2023,2023,5
13,Namorando Ou Não (Ao Vivo),"Clayton & Romário, Luan Santana",Universal Music Group,n/d,05/2023,2023,5
14,Ela Pirou Na Dodge Ram,Luan Pereira & Mc Ryan SP,Artista Independente,n/d,05/2023,2023,5
15,Desejo Imortal (It Must Have Been Love),Gusttavo Lima,Sony Music Entertainment,n/d,05/2023,2023,5
16,Cartão Black,Mc Caverinha & KayBlack,Som Livre,n/d,05/2023,2023,5
17,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,05/2023,2023,5
18,Os Bico Tão Se Perguntando (Let’s Go 3),Mc PH,GR6 Music,n/d,05/2023,2023,5
19,Rancorosa (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,05/2023,2023,5
20,Preferida,KayBlack & Wall Hein,Warner Music Group,n/d,05/2023,2023,5
21,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,n/d,05/2023,2023,5
22,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,n/d,05/2023,2023,5
23,Vacilão,"Zé Felipe, Igow & Wesley Safadão",Som Livre,n/d,05/2023,2023,5
24,Clickbait,"Veigh, Supernova Ent, Niink & Bvga Beatz",Artista Independente,n/d,05/2023,2023,5
25,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,Artista Independente,n/d,05/2023,2023,5
26,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Artista Independente,n/d,05/2023,2023,5
27,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",Warner Music Group,n/d,05/2023,2023,5
28,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,05/2023,2023,5
29,Saudade Da Minha Vida (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,05/2023,2023,5
30,085 (Ao Vivo),Mc Rogerinho,Artista Independente,n/d,05/2023,2023,5
31,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Group,n/d,05/2023,2023,5
32,Sem Aliança No Dedo,Mc Xenon & Os Gemeos da Putaria,Artista Independente,n/d,05/2023,2023,5
33,Dona De Mim,Ana Castela,Artista Independente,n/d,05/2023,2023,5
34,Não Para,"Belle Kaffer, Ana Castela & Charles New",Warner Music Group,n/d,05/2023,2023,5
35,Papin,Mc Kevin o Chris & Mc Caja,Artista Independente,n/d,05/2023,2023,5
36,Perdoou Nada (Ao Vivo),"Israel & Rodolffo, Jorge & Mateus",Som Livre,n/d,05/2023,2023,5
37,Aquecimento Senta Senta Suave,MC Kevin o Chris & Buarque,Artista Independente,n/d,05/2023,2023,5
38,Deus É Muito Bom (Ao Vivo),Luan Santana,Sony Music Entertainment,n/d,05/2023,2023,5
39,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,05/2023,2023,5
40,Metade De Mim (Ao Vivo),Hugo & Guilherme,Som Livre,n/d,05/2023,2023,5
41,Americana Na Vaquejada,Grandão Vaqueiro & Nattan,Artista Independente,n/d,05/2023,2023,5
42,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,05/2023,2023,5
43,Roça Em Mim,"Zé Felipe, Ana Castela & Luan Pereira",Som Livre,n/d,05/2023,2023,5
44,Covardia,Wesley Safadão & Ana Castela,Warner Music Group,n/d,05/2023,2023,5
45,Te Esqueci Sem Querer (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,05/2023,2023,5
46,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,05/2023,2023,5
47,Felina,Wiu & Mc Ryan SP,Sony Music Entertainment,n/d,05/2023,2023,5
48,Mas Existe Um Lugar,"Cryszin, Kaio Viana & Noemi Leal",Artista Independente,n/d,05/2023,2023,5
49,Zona De Perigo,Leo Santana,Universal Music Group,n/d,05/2023,2023,5
50,X1 (Feat Dallass),MC Cabelinho,Artista Independente,n/d,05/2023,2023,5
1,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,n/d,06/2023,2023,6
2,Nosso Quadro,AgroPlay & Ana Castela,Artista Independente,n/d,06/2023,2023,6
3,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,n/d,06/2023,2023,6
4,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Group,n/d,06/2023,2023,6
5,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Artista Independente,n/d,06/2023,2023,6
6,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,06/2023,2023,6
7,Cartão Black,Mc Caverinha & KayBlack,Som Livre,n/d,06/2023,2023,6
8,Leão,Marília Mendonça,Som Livre,n/d,06/2023,2023,6
9,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Group,n/d,06/2023,2023,6
10,Traumatizei (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,06/2023,2023,6
11,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,n/d,06/2023,2023,6
12,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,n/d,06/2023,2023,6
13,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,n/d,06/2023,2023,6
14,Engana Dizendo Que Ama,"Veigh, Tz Da Coronel, Toledo, Nagalli, Bvga Beatz & Supernova Ent",Artista Independente,n/d,06/2023,2023,6
15,Melhor Só,"KayBlack, Baco Exu Do Blues & Marquinho No Beat",Warner Music Group,n/d,06/2023,2023,6
16,Namorando Ou Não (Ao Vivo),"Clayton & Romário, Luan Santana",Universal Music Group,n/d,06/2023,2023,6
17,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,n/d,06/2023,2023,6
18,Ela Pirou Na Dodge Ram,Luan Pereira & Mc Ryan SP,Artista Independente,n/d,06/2023,2023,6
19,Mágica (Ao Vivo),Hugo & Guilherme,Som Livre,n/d,06/2023,2023,6
20,Conexões De Máfia (Feat. Rich The Kid),Matuê,Sony Music Entertainment,n/d,06/2023,2023,6
21,Ela Voltou De Perna Bamba,"Dj Pikeno Mpc, Mc Guh SR & Markim WF",Artista Independente,n/d,06/2023,2023,6
22,Papin,Mc Kevin o Chris & Mc Caja,Artista Independente,n/d,06/2023,2023,6
23,Desejo Imortal (It Must Have Been Love),Gusttavo Lima,Sony Music Entertainment,n/d,06/2023,2023,6
24,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,n/d,06/2023,2023,6
25,Rancorosa (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,06/2023,2023,6
26,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,Artista Independente,n/d,06/2023,2023,6
27,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Group,n/d,06/2023,2023,6
28,Coração de Gelo,Wiu,Sony Music Entertainment,n/d,06/2023,2023,6
29,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,n/d,06/2023,2023,6
30,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Group,n/d,06/2023,2023,6
31,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Artista Independente,n/d,06/2023,2023,6
32,Saudade Da Minha Vida (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,n/d,06/2023,2023,6
33,Preferida,KayBlack & Wall Hein,Warner Music Group,n/d,06/2023,2023,6
34,Segredo,"KayBlack, Marquinho No Beat & Wall Hein",Warner Music Group,n/d,06/2023,2023,6
35,Não Para,"Belle Kaffer, Ana Castela & Charles New",Warner Music Group,n/d,06/2023,2023,6
36,085 (Ao Vivo),Mc Rogerinho,Artista Independente,n/d,06/2023,2023,6
37,Dona De Mim,Ana Castela,Artista Independente,n/d,06/2023,2023,6
38,Os Bico Tão Se Perguntando (Let’s Go 3),Mc PH,GR6 Music,n/d,06/2023,2023,6
39,Covardia,Wesley Safadão & Ana Castela,Warner Music Group,n/d,06/2023,2023,6
40,Clickbait,"Veigh, Supernova Ent, Niink & Bvga Beatz",Artista Independente,n/d,06/2023,2023,6
41,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,n/d,06/2023,2023,6
42,Pactos (Ao Vivo),"Matheus & Kauan, Jorge & Mateus",Universal Music Group,n/d,06/2023,2023,6
43,Chorei Na Vaquejada,Eric Land & Tarcísio Do Acordeon,Warner Music Group,n/d,06/2023,2023,6
44,Perdoou Nada (Ao Vivo),"Israel & Rodolffo, Jorge & Mateus",Som Livre,n/d,06/2023,2023,6
45,Aquecimento Senta Senta Suave,MC Kevin o Chris & Buarque,Artista Independente,n/d,06/2023,2023,6
46,Te Esqueci Sem Querer (Ao Vivo),Henrique & Juliano,Universal Music Group,n/d,06/2023,2023,6
47,Vacilão,"Zé Felipe, Igow & Wesley Safadão",Som Livre,n/d,06/2023,2023,6
48,Desandei (Ao Vivo),"Lauana Prado, Guilherme & Benuto",Universal Music Group,n/d,06/2023,2023,6
49,Bem Melhor,"Mc Cabelinho, Oruam & Palma",Artista Independente,n/d,06/2023,2023,6
50,Haja Colírio (Feat. Hugo & Guilherme) (Ao Vivo),Guilherme & Benuto,Sony Music Entertainment,n/d,06/2023,2023,6
1,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
2,Novidade Na Área,Mc Livinho & Dj Matt D,MBB Diamond,Warner Music Group,07/2023,2023,7
3,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,07/2023,2023,7
4,"Gol Bolinha, Gol Quadrado 2",Mc Pedrinho & DJ 900,GR6 Music,Ingrooves,07/2023,2023,7
5,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,07/2023,2023,7
6,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,07/2023,2023,7
7,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,07/2023,2023,7
8,Vai Novinha Ah Ah Ah,"Dyamante DJ, Dj Vitor Lima & Kaio Viana",wla music,ONErpm,07/2023,2023,7
9,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2023,2023,7
10,Halls Na Língua,Kadu Martins,TS Music Oficial,ONErpm,07/2023,2023,7
11,Moletom,Luan Pereira & Gustavo Mioto,Sua Música,IIP-DDS,07/2023,2023,7
12,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,07/2023,2023,7
13,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
14,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,07/2023,2023,7
15,Leão,Marília Mendonça,Som Livre,The Orchard,07/2023,2023,7
16,Traumatizei (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2023,2023,7
17,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
18,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,07/2023,2023,7
19,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
20,"Love, Love (Feat. Matheus Alves)",Melody & Naldo Benny,Melody,ONErpm,07/2023,2023,7
21,Cartão Black,Mc Caverinha & KayBlack,Som Livre,The Orchard,07/2023,2023,7
22,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,The Orchard,07/2023,2023,7
23,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2023,2023,7
24,Posturado E Calmo,Leo Santana,Universal Music Ltda.,Universal Music Group,07/2023,2023,7
25,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2023,2023,7
26,Engana Dizendo Que Ama,"Veigh, Tz Da Coronel, Toledo, Nagalli, Bvga Beatz & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,07/2023,2023,7
27,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,07/2023,2023,7
28,Melhor Só,"KayBlack, Baco Exu Do Blues & Marquinho No Beat",WM Brazil,Warner Music Group,07/2023,2023,7
29,Mágica (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,07/2023,2023,7
30,Ela Pirou Na Dodge Ram,Luan Pereira & Mc Ryan SP,Sua Música,IIP-DDS,07/2023,2023,7
31,Conexões De Máfia (Feat. Rich The Kid),Matuê,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
32,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Ltda.,Universal Music Group,07/2023,2023,7
33,Namorando Ou Não (Ao Vivo),"Clayton & Romário, Luan Santana",Virgin Music Label And Artist Services (S&D),Universal Music Group,07/2023,2023,7
34,Desejo Imortal (It Must Have Been Love),Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
35,Papin,Mc Kevin o Chris & Mc Caja,MC Kevin o Chris,ONErpm,07/2023,2023,7
36,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,07/2023,2023,7
37,Ela Voltou De Perna Bamba,"Dj Pikeno Mpc, Mc Guh SR & Markim WF",Ritmo dos Fluxos Records,SoundOn,07/2023,2023,7
38,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Vybbe,Believe,07/2023,2023,7
39,Chorei Na Vaquejada,Eric Land & Tarcísio Do Acordeon,Eric Land,Warner Music Group,07/2023,2023,7
40,Elevador (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,07/2023,2023,7
41,Não Para,"Belle Kaffer, Ana Castela & Charles New",WM Brazil,Warner Music Group,07/2023,2023,7
42,Coração de Gelo,Wiu,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
43,Palhaça (Ao Vivo),Naiara Azevedo & Ana Castela,NA Records,ONErpm,07/2023,2023,7
44,Eu Gosto Assim (Ao Vivo),Gustavo Mioto & Mari Fernandez,Universal Music Ltda.,Universal Music Group,07/2023,2023,7
45,Dona De Mim,Ana Castela,AgroPlay,IIP-DDS,07/2023,2023,7
46,Saudade Da Minha Vida (Ao Vivo),Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,07/2023,2023,7
47,Quem Tá Pegando,Murilo Huff & Wesley Safadão,M Show,Altafonte,07/2023,2023,7
48,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,07/2023,2023,7
49,085 (Ao Vivo),Mc Rogerinho,ONErpm,ONErpm,07/2023,2023,7
50,Desandei (Ao Vivo),"Lauana Prado, Guilherme & Benuto",Universal Music Ltda.,Universal Music Group,07/2023,2023,7
1,Faz Um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,MC Kevin o Chris,oneRPM,08/2023,2023,8
2,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
3,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,08/2023,2023,8
4,Toca O Trompete,Felipe Amorim,One Play,Believe,08/2023,2023,8
5,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,08/2023,2023,8
6,Novidade Na Área,Mc Livinho & Dj Matt D,MBB Diamond,Warner Music Group,08/2023,2023,8
7,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,08/2023,2023,8
8,Halls Na Língua,Kadu Martins,TS Music Oficial,oneRPM,08/2023,2023,8
9,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,08/2023,2023,8
10,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,08/2023,2023,8
11,Moletom,Luan Pereira & Gustavo Mioto,Sua Música,IIP-DDS,08/2023,2023,8
12,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,08/2023,2023,8
13,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,08/2023,2023,8
14,"Gol Bolinha, Gol Quadrado 2",Mc Pedrinho & DJ 900,GR6 Music,Ingrooves,08/2023,2023,8
15,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2023,2023,8
16,Mala Dos Porta-Mala (Ao Vivo),"Gusttavo Lima, Matheus & Kauan",Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
17,Fode Bem (Feat. Mc Mika),Felipe Amorim,One Play,Believe,08/2023,2023,8
18,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2023,2023,8
19,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
20,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
21,Vai Novinha Ah Ah Ah,"Dyamante DJ, Dj Vitor Lima & Kaio Viana",wla music,oneRPM,08/2023,2023,8
22,Leão,Marília Mendonça,Som Livre,The Orchard,08/2023,2023,8
23,Traumatizei (Ao Vivo),Henrique & Juliano,Virgin Music Label And Artist Services (S&D),Universal Music Group,08/2023,2023,8
24,"Love, Love (Feat. Matheus Alves)",Melody & Naldo Benny,Melody,oneRPM,08/2023,2023,8
25,Duas Três,"Guilherme & Benuto, Ana Castela & Adriano Rhod",Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
26,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2023,2023,8
27,Não Vitalício (Nunca Mais) (Ao Vivo),"Matheus & Kauan, Mari Fernandez",Universal Music Ltda.,Universal Music Group,08/2023,2023,8
28,Engana Dizendo Que Ama,"Veigh, Tz Da Coronel, Toledo, Nagalli, Bvga Beatz & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,08/2023,2023,8
29,Narcisista (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,08/2023,2023,8
30,Chorei Na Vaquejada,Eric Land & Tarcísio Do Acordeon,Eric Land,Warner Music Group,08/2023,2023,8
31,Posturado E Calmo,Leo Santana,Universal Music Ltda.,Universal Music Group,08/2023,2023,8
32,Cartão Black,Mc Caverinha & KayBlack,Som Livre,The Orchard,08/2023,2023,8
33,Bombonzinho (Ao Vivo),"Israel & Rodolffo, Ana Castela",Som Livre,The Orchard,08/2023,2023,8
34,Melhor Só,"KayBlack, Baco Exu Do Blues & Marquinho No Beat",WM Brazil,Warner Music Group,08/2023,2023,8
35,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,08/2023,2023,8
36,Love Gostosinho (Ao Vivo),Felipe Amorim & Nattan,Vybbe,Believe,08/2023,2023,8
37,Namorando Ou Não (Ao Vivo),"Clayton & Romário, Luan Santana",Virgin Music Label And Artist Services (S&D),Universal Music Group,08/2023,2023,8
38,Mágica (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,08/2023,2023,8
39,Oi Vida (Ao Vivo),Gusttavo Lima & Wesley Safadão,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
40,Conexões De Máfia (Feat. Rich The Kid),Matuê,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
41,Elevador (Ao Vivo),Hugo & Guilherme,Som Livre,The Orchard,08/2023,2023,8
42,Pirulito Vermelho,"Diego & Victor Hugo, Luan Pereira",Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
43,Quando Apaga A Luz (Ao Vivo),Gustavo Mioto & Mc Don Juan,Universal Music Ltda.,Universal Music Group,08/2023,2023,8
44,Halls Na Língua (Feat. Mc Kevin O Chris),"Gordão Do Pc, Dj Lucas De Paula & Kadu Martins",GORDÃO DO PC,oneRPM,08/2023,2023,8
45,A Culpa É Nossa (Ao Vivo),Maiara & Maraisa,Som Livre,The Orchard,08/2023,2023,8
46,Voltou Com Quem Não Voltava (Ao Vivo),Israel & Rodolffo,Som Livre,The Orchard,08/2023,2023,8
47,Quem Tá Pegando,Murilo Huff & Wesley Safadão,M Show,Altafonte,08/2023,2023,8
48,Seven,Jung Kook (정국) & Latto,BIGHIT MUSIC,Universal Music Group / Sony Music Entertainment,08/2023,2023,8
49,Ela Pirou Na Dodge Ram,Luan Pereira & Mc Ryan SP,Sua Música,IIP-DDS,08/2023,2023,8
50,Desejo Imortal (It Must Have Been Love),Gusttavo Lima,Sony Music Entertainment,Sony Music Entertainment,08/2023,2023,8
1,Faz Um Vuk Vuk (Teto Espelhado),MC Kevin o Chris & Dj Nk Da Serra,MC Kevin o Chris,oneRPM,09/2023,2023,9
2,Chico,Luísa Sonza,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
3,Lapada Dela (Ao Vivo),Grupo Menos É Mais & Matheus Fernandes,Som Livre,The Orchard,09/2023,2023,9
4,Toca O Trompete,Felipe Amorim,One Play,Believe,09/2023,2023,9
5,Solteiro Forçado,Ana Castela,AgroPlay do Brasil,IIP-DDS,09/2023,2023,9
6,Dentro Da Hilux,"Luan Pereira, MC Ryan SP & Mc Daniel",Sua Música,IIP-DDS,09/2023,2023,9
7,Mala Dos Porta-Mala (Ao Vivo),"Gusttavo Lima, Matheus & Kauan",Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
8,Canudinho (Ao Vivo),Gusttavo Lima & Ana Castela,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
9,Tá Ok,Dennis & Mc Kevin o Chris,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
10,Fode Bem (Feat. Mc Mika),Felipe Amorim,One Play,Believe,09/2023,2023,9
11,Nosso Quadro,AgroPlay & Ana Castela,AgroPlay,IIP-DDS,09/2023,2023,9
12,Ballena (Feat. Pedro Lotto & Fepache),"Vulgo FK, MC PH & Veigh",Som Livre,The Orchard,09/2023,2023,9
13,"Let's Go 4 (Feat. Mc Davi, Mc Don Juan, Mc Kadu, Mc GH Do 7, Mc GP & TrapLaudo)","Mc IG, Mc PH, Mc Ryan SP & Mc Luki",GR6 Music,Ingrooves,09/2023,2023,9
14,Erro Gostoso (Ao Vivo),Simone Mendes,Universal Music Ltda.,Universal Music Group,09/2023,2023,9
15,Um Mês E Pouco (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,09/2023,2023,9
16,Seu Brilho Sumiu (Ao Vivo),"Israel & Rodolffo, Mari Fernandez",Som Livre,The Orchard,09/2023,2023,9
17,Penhasco 2,Luísa Sonza & Demi Lovato,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
18,Manda Um Oi (Ao Vivo),Guilherme & Benuto & Simone Mendes,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
19,Novidade Na Área,Mc Livinho & Dj Matt D,MBB Diamond,Warner Music Group,09/2023,2023,9
20,Moletom,Luan Pereira & Gustavo Mioto,Sua Música,IIP-DDS,09/2023,2023,9
21,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax & Supernova Ent",Supernova Entertainment Under Exclusive License to UnitedMasters,United Masters,09/2023,2023,9
22,Barulho Do Foguete (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,09/2023,2023,9
23,Halls Na Língua,Kadu Martins,TS Music Oficial,oneRPM,09/2023,2023,9
24,A Dona Aranha,Luísa Sonza,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
25,Meio Termo (Ao Vivo),Luan Santana,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
26,Oi Balde (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,09/2023,2023,9
27,Campo De Morango,Luísa Sonza,Sony Music Entertainment,Sony Music Entertainment,09/2023,2023,9
28,"Gol Bolinha, Gol Quadrado 2",Mc Pedrinho & DJ 900,GR6 Music,Ingrooves,09/2023,2023,9
29,Pátio Do Posto (Ao Vivo),Zé Neto & Cristiano,Som Livre,The Orchard,09/2023,2023,9
